"Date","Site","Depth","kd_interp"
2017-07-10,50,9,-0.904899146919959
2017-07-10,50,9.3,-0.904899146919959
2017-07-11,50,0.1,-1.36095323729725
2017-07-11,50,0.8,-1.36095323729725
2017-07-11,50,1.6,-1.36095323729725
2017-07-11,50,2.8,-1.36095323729725
2017-07-11,50,3.8,-1.36095323729725
2017-07-11,50,5,-1.36095323729725
2017-07-11,50,5.2,-1.36095323729725
2017-07-11,50,5.5,-1.36095323729725
2017-07-11,50,5.8,-1.36095323729725
2017-07-11,50,6,-1.36095323729725
2017-07-11,50,6.2,-1.36095323729725
2017-07-11,50,8,-1.36095323729725
2017-07-11,50,9,-1.36095323729725
2017-07-11,50,9.3,-1.36095323729725
2017-07-12,50,0.1,NA
2017-07-12,50,0.8,NA
2017-07-12,50,1.6,NA
2017-07-12,50,2.8,NA
2017-07-12,50,3.8,NA
2017-07-12,50,5,NA
2017-07-12,50,5.2,NA
2017-07-12,50,5.5,NA
2017-07-12,50,5.8,NA
2017-07-12,50,6,NA
2017-07-12,50,6.2,NA
2017-07-12,50,8,NA
2017-07-12,50,9,NA
2017-07-12,50,9.3,NA
2017-08-06,50,0.1,NA
2017-08-06,50,0.8,NA
2017-08-06,50,1.6,NA
2017-08-06,50,2.8,NA
2017-08-06,50,3.8,NA
2017-08-06,50,5,NA
2017-08-06,50,5.2,NA
2017-08-06,50,5.5,NA
2017-08-06,50,5.8,NA
2017-08-06,50,6,NA
2017-08-06,50,6.2,NA
2017-08-06,50,8,NA
2017-08-06,50,9,NA
2017-08-06,50,9.3,NA
2017-08-09,50,0.1,NA
2017-08-09,50,0.8,NA
2017-08-09,50,1.6,NA
2017-08-09,50,2.8,NA
2017-08-09,50,3.8,NA
2017-08-09,50,5,NA
2017-08-09,50,5.2,NA
2017-08-09,50,5.5,NA
2017-08-09,50,5.8,NA
2017-08-09,50,6,NA
2017-08-09,50,6.2,NA
2017-08-09,50,8,NA
2017-08-09,50,9,NA
2017-08-09,50,9.3,NA
2017-08-13,50,0.1,NA
2017-08-13,50,0.8,NA
2017-08-13,50,1.6,NA
2017-08-13,50,2.8,NA
2017-08-13,50,3.8,NA
2017-08-13,50,5,NA
2017-08-13,50,5.2,NA
2017-08-13,50,5.5,NA
2017-08-13,50,5.8,NA
2017-08-13,50,6,NA
2017-08-13,50,6.2,NA
2017-08-13,50,8,NA
2017-08-13,50,9,NA
2017-08-13,50,9.3,NA
2017-08-16,50,0.1,NA
2017-08-16,50,0.8,NA
2017-08-16,50,1.6,NA
2017-08-16,50,2.8,NA
2017-08-16,50,3.8,NA
2017-08-16,50,5,NA
2017-08-16,50,5.2,NA
2017-08-16,50,5.5,NA
2017-08-16,50,5.8,NA
2017-08-16,50,6,NA
2017-08-16,50,6.2,NA
2017-08-16,50,8,NA
2017-08-16,50,9,NA
2017-08-16,50,9.3,NA
2017-08-20,50,0.1,NA
2017-08-20,50,0.8,NA
2017-08-20,50,1.6,NA
2017-08-20,50,2.8,NA
2017-08-20,50,3.8,NA
2017-08-20,50,5,NA
2017-08-20,50,5.2,NA
2017-08-20,50,5.5,NA
2017-08-20,50,5.8,NA
2017-08-20,50,6,NA
2017-08-20,50,6.2,NA
2017-08-20,50,8,NA
2017-08-20,50,9,NA
2017-08-20,50,9.3,NA
2017-08-27,50,0.1,NA
2017-08-27,50,0.8,NA
2017-08-27,50,1.6,NA
2017-08-27,50,2.8,NA
2017-08-27,50,3.8,NA
2017-08-27,50,5,NA
2017-08-27,50,5.2,NA
2017-08-27,50,5.5,NA
2017-08-27,50,5.8,NA
2017-08-27,50,6,NA
2017-08-27,50,6.2,NA
2017-08-27,50,8,NA
2017-08-27,50,9,NA
2017-08-27,50,9.3,NA
2017-09-03,50,0.1,NA
2017-09-03,50,0.8,NA
2017-09-03,50,1.6,NA
2017-09-03,50,2.8,NA
2017-09-03,50,3.8,NA
2017-09-03,50,5,NA
2017-09-03,50,5.2,NA
2017-09-03,50,5.5,NA
2017-09-03,50,5.8,NA
2017-09-03,50,6,NA
2017-09-03,50,6.2,NA
2017-09-03,50,8,NA
2017-09-03,50,9,NA
2017-09-03,50,9.3,NA
2017-09-10,50,0.1,NA
2017-09-10,50,0.8,NA
2017-09-10,50,1.6,NA
2017-09-10,50,2.8,NA
2017-09-10,50,3.8,NA
2017-09-10,50,5,NA
2017-09-10,50,5.2,NA
2017-09-10,50,5.5,NA
2017-09-10,50,5.8,NA
2017-09-10,50,6,NA
2017-09-10,50,6.2,NA
2017-09-10,50,8,NA
2017-09-10,50,9,NA
2017-09-10,50,9.3,NA
2017-09-17,50,0.1,NA
2017-09-17,50,0.8,NA
2017-09-17,50,1.6,NA
2017-09-17,50,2.8,NA
2017-09-17,50,3.8,NA
2017-09-17,50,5,NA
2017-09-17,50,5.2,NA
2017-09-17,50,5.5,NA
2017-09-17,50,5.8,NA
2017-09-17,50,6,NA
2017-09-17,50,6.2,NA
2017-09-17,50,8,NA
2017-09-17,50,9,NA
2017-09-17,50,9.3,NA
2017-09-18,50,0.1,-0.95354174957513
2017-09-18,50,0.8,-0.95354174957513
2017-09-18,50,1.6,-0.95354174957513
2017-09-18,50,2.8,-0.95354174957513
2017-09-18,50,3.8,-0.95354174957513
2017-09-18,50,5,-0.95354174957513
2017-09-18,50,5.2,-0.95354174957513
2017-09-18,50,5.5,-0.95354174957513
2017-09-18,50,5.8,-0.95354174957513
2017-09-18,50,6,-0.95354174957513
2017-09-18,50,6.2,-0.95354174957513
2017-09-18,50,8,-0.95354174957513
2017-09-18,50,9,-0.95354174957513
2017-09-18,50,9.3,-0.95354174957513
2017-09-24,50,0.1,NA
2017-09-24,50,0.8,NA
2017-09-24,50,1.6,NA
2017-09-24,50,2.8,NA
2017-09-24,50,3.8,NA
2017-09-24,50,5,NA
2017-09-24,50,5.2,NA
2017-09-24,50,5.5,NA
2017-09-24,50,5.8,NA
2017-09-24,50,6,NA
2017-09-24,50,6.2,NA
2017-09-24,50,8,NA
2017-09-24,50,9,NA
2017-09-24,50,9.3,NA
2017-10-08,50,0.1,NA
2017-10-08,50,0.8,NA
2017-10-08,50,1.6,NA
2017-10-08,50,2.8,NA
2017-10-08,50,3.8,NA
2017-10-08,50,5,NA
2017-10-08,50,5.2,NA
2017-10-08,50,5.5,NA
2017-10-08,50,5.8,NA
2017-10-08,50,6,NA
2017-10-08,50,6.2,NA
2017-10-08,50,8,NA
2017-10-08,50,9,NA
2017-10-08,50,9.3,NA
2017-10-15,50,0.1,NA
2017-10-15,50,0.8,NA
2017-10-15,50,1.6,NA
2017-10-15,50,2.8,NA
2017-10-15,50,3.8,NA
2017-10-15,50,5,NA
2017-10-15,50,5.2,NA
2017-10-15,50,5.5,NA
2017-10-15,50,5.8,NA
2017-10-15,50,6,NA
2017-10-15,50,6.2,NA
2017-10-15,50,8,NA
2017-10-15,50,9,NA
2017-10-15,50,9.3,NA
2017-10-16,50,0.1,-0.919137624041901
2017-10-16,50,0.8,-0.919137624041901
2017-10-16,50,1.6,-0.919137624041901
2017-10-16,50,2.8,-0.919137624041901
2017-10-16,50,3.8,-0.919137624041901
2017-10-16,50,5,-0.919137624041901
2017-10-16,50,5.2,-0.919137624041901
2017-10-16,50,5.5,-0.919137624041901
2017-10-16,50,5.8,-0.919137624041901
2017-10-16,50,6,-0.919137624041901
2017-10-16,50,6.2,-0.919137624041901
2017-10-16,50,8,-0.919137624041901
2017-10-16,50,9,-0.919137624041901
2017-10-16,50,9.3,-0.919137624041901
